SHOP_ID,DATE,N_TRANS
20,14/07/22,1183
96,11/06/22,398
86,24/10/22,1960
1,12/11/22,98
86,2/01/22,1505
40,10/06/22,163
40,16/11/22,232
20,15/11/21,1016
11,8/09/21,57
15,11/10/21,1093
34,21/05/21,281
86,8/11/22,1911
86,7/02/21,1989
2,26/02/22,467
57,8/08/22,364
20,19/06/21,1112
72,26/03/22,43
68,7/10/21,1148
57,26/01/21,423
86,24/12/21,3657
15,29/07/21,1274
10,19/01/22,492
100,28/09/22,1830
19,7/01/21,100
50,13/03/21,33
12,16/04/22,156
68,26/11/22,1892
15,18/04/21,1410
53,3/10/22,161
20,29/05/21,1037
18,20/07/21,64
15,6/09/22,1374
86,9/02/22,1508
60,17/11/22,222
5,5/11/22,43
96,15/05/21,501
97,2/08/22,89
51,28/07/21,49
97,29/09/21,104
100,6/07/21,2292
86,25/06/22,1777
86,17/07/22,1897
44,30/12/22,191
68,23/03/21,1450
68,14/12/21,1391
57,25/06/22,411
86,2/05/21,2234
86,5/05/22,1655
20,23/11/22,1112
40,5/03/22,293
7,5/02/22,49
86,12/09/22,1607
20,7/08/21,1278
100,10/01/22,1694
57,22/09/22,483
41,4/12/21,191
10,30/03/22,521
57,13/06/22,401
47,8/05/21,234
98,29/10/21,550
30,7/10/21,31
100,30/04/22,1747
2,31/12/22,522
12,8/10/21,69
20,11/10/21,1016
2,11/03/21,695
15,14/03/22,799
57,24/11/21,573
19,6/07/22,223
21,15/05/22,249
2,5/08/22,583
88,13/09/22,93
100,27/05/21,2312
10,31/07/22,256
57,25/05/22,597
38,19/08/22,361
41,8/08/22,126
68,26/10/21,1067
34,12/02/21,308
1,13/01/21,92
10,13/11/22,259
16,7/05/21,778
95,30/04/21,21
85,9/01/22,75
38,11/08/22,428
38,22/06/22,328
98,24/07/21,442
16,23/01/21,688
57,6/02/22,268
2,7/03/21,468
1,15/12/22,72
11,14/05/22,111
39,28/07/21,7
26,24/10/22,195
86,11/04/22,1213
18,9/07/21,85
96,10/01/21,333
53,19/09/22,138
100,11/04/22,1543
15,1/03/21,1099
21,20/02/22,311
8,6/03/21,36
59,30/04/22,29
86,24/02/21,1951
59,16/06/22,51
16,14/05/22,534
98,27/05/21,236
18,8/11/21,70
97,22/09/22,120
100,1/09/21,1697
53,6/02/22,278
41,30/03/22,375
12,17/12/21,76
97,6/12/22,132
68,3/09/21,1274
86,11/02/21,1573
86,2/08/22,1701
98,1/07/22,494
10,24/01/22,318
34,2/03/22,214
20,5/01/22,1464
68,14/07/21,1506
34,4/03/21,269
60,10/08/21,173
66,12/06/21,17
76,19/08/22,49
47,10/09/21,195
97,13/08/22,152
21,24/11/21,529
34,23/04/22,249
1,10/01/21,64
57,29/07/22,359
32,29/04/22,47
20,18/11/21,1259
2,15/06/22,767
10,23/11/22,452
98,30/03/21,218
68,30/06/21,1525
15,12/07/22,1249
51,3/02/22,57
11,24/02/22,88
57,29/06/22,552
5,14/10/22,88
40,27/02/22,67
2,17/07/21,506
38,3/02/22,388
11,9/12/22,104
21,8/06/22,469
100,14/12/22,2081
43,23/02/22,3
34,19/02/22,274
20,25/01/22,1061
68,5/04/22,1045
16,30/08/21,514
88,16/09/22,116
21,8/03/22,375
11,1/03/22,80
88,7/06/22,119
26,25/06/21,109
29,13/02/21,58
23,30/10/22,32
2,3/08/21,743
21,4/06/21,436
41,2/02/22,342
57,9/09/22,419
38,28/02/22,969
46,27/11/22,24
84,24/12/21,55
11,20/07/22,104
20,30/05/22,940
53,27/08/22,259
98,4/06/22,518
53,14/08/21,253
34,27/03/21,241
19,5/03/21,129
19,28/04/22,130
74,23/10/21,50
85,28/04/21,125
12,11/11/22,80
44,15/04/22,79
98,8/02/22,214
97,24/11/22,139
3,1/12/22,35
51,16/09/22,68
21,9/05/21,321
41,18/03/21,144
76,20/05/22,48
2,2/11/22,723
11,15/09/22,78
4,24/06/22,27
11,30/03/22,70
12,18/06/21,87
26,14/07/21,129
53,15/05/22,247
41,28/07/22,127
57,7/04/22,474
57,2/04/22,352
40,2/10/22,89
12,22/11/21,66
74,29/12/22,20
60,2/11/22,217
38,30/06/22,475
63,28/08/21,24
77,16/12/22,91
17,6/11/21,36
47,9/05/21,185
60,22/03/21,177
35,16/07/21,41
98,22/11/21,168
40,22/03/21,51
65,7/03/22,6
93,6/03/21,14
59,3/06/21,55
57,28/06/21,330
47,4/04/22,171
26,27/11/22,180
57,6/04/22,528
23,28/12/21,49
11,12/04/21,62
4,8/01/22,22
98,12/05/21,167
72,31/03/21,26
60,3/07/21,215
97,9/09/21,143
10,21/09/21,257
51,12/07/21,48
38,26/01/21,223
10,19/12/22,226
29,17/10/21,23
60,24/05/22,180
32,25/01/22,61
29,20/05/21,7
49,10/10/21,20
98,1/02/21,180
12,20/12/21,85
38,27/05/22,406
47,14/02/22,127
44,24/11/22,36
82,9/10/21,77
11,9/03/22,89
21,23/08/22,365
73,5/10/21,8
88,27/11/22,72
40,30/11/21,78
13,16/05/21,17
34,30/04/21,269
23,10/02/22,201
60,4/10/21,197
98,14/09/21,193
1,25/11/22,129
88,26/12/22,103
34,7/12/21,233
19,3/02/21,206
10,8/10/22,375
26,7/09/22,238
88,16/05/22,69
2,28/08/21,207
88,23/05/21,36
18,20/10/21,74
29,20/10/21,168
60,22/06/21,216
30,29/07/22,15
93,28/03/21,21
84,5/03/22,33
46,12/09/21,23
97,21/06/21,57
60,23/11/22,216
72,6/06/21,55
85,26/03/22,226
59,2/10/21,33
18,5/05/21,68
76,5/01/22,72
29,7/05/22,50
10,3/03/22,292
53,23/10/22,321
32,8/10/22,45
47,27/10/22,144
10,10/01/21,263
11,23/12/21,110
2,27/06/22,511
85,28/09/21,44
11,14/09/21,54
29,10/03/21,35
7,10/01/22,57
85,23/01/21,181
51,24/05/22,40
82,4/11/21,42
25,22/02/21,63
88,11/12/21,71
45,17/12/21,119
53,12/08/22,233
32,22/04/21,61
97,1/12/22,150
78,21/04/21,20
32,10/12/22,105
74,28/09/21,30
21,30/11/21,487
61,18/06/22,1
60,1/05/22,115
11,10/08/21,96
12,30/01/21,82
27,21/05/22,36
11,17/07/22,90
60,3/06/21,215
96,4/08/21,142
76,13/06/21,40
59,11/02/22,67
79,6/04/21,75
29,21/10/22,4
41,17/07/21,188
74,2/01/21,75
10,10/08/22,441
72,12/08/21,38
96,6/12/22,91
32,12/07/21,54
19,21/12/22,301
28,15/05/22,1
88,7/07/22,111
28,9/06/21,2
4,24/09/22,29
59,9/04/22,26
32,17/10/22,36
46,15/01/21,32
21,30/12/21,394
44,21/04/21,37
50,22/05/22,25
19,2/11/22,228
95,19/09/22,16
19,2/03/21,100
12,1/12/22,75
82,31/03/21,32
40,23/06/22,97
51,22/03/21,40
59,6/04/21,57
44,8/02/21,106
19,10/03/22,110
88,29/07/21,67
88,27/08/21,43
32,23/01/22,22
1,28/07/21,43
77,14/06/21,7
11,27/12/21,77
45,3/02/22,69
7,19/03/21,129
11,3/04/22,86
88,30/08/21,20
53,28/02/22,149
76,3/11/21,65
98,6/01/21,242
76,23/09/22,49
56,26/11/21,42
98,15/07/21,249
26,21/12/21,38
19,3/08/21,135
88,22/05/22,80
54,1/12/21,24
40,1/07/21,97
66,8/08/22,7
25,27/04/21,65
32,3/05/21,61
9,1/05/21,1
53,10/08/22,158
11,17/09/21,87
12,17/06/21,72
97,6/09/22,55
11,6/12/22,95
53,3/08/22,185
58,1/05/21,24
45,9/10/21,74
40,4/07/22,67
47,6/11/21,254
34,24/11/21,283
5,30/04/22,37
77,20/04/21,11
35,8/07/21,44
50,1/07/21,21
82,10/01/22,43
80,4/04/21,8
40,24/03/22,169
57,18/12/22,274
58,25/06/22,36
3,31/08/22,26
76,12/07/22,46
22,22/02/22,5
59,25/07/22,55
72,23/07/22,45
12,20/09/21,65
1,12/03/22,66
56,24/01/21,10
1,2/04/22,93
34,23/06/21,241
84,8/04/21,23
79,3/05/21,44
71,11/06/21,11
32,28/01/21,66
7,3/06/21,84
11,18/10/22,74
18,9/06/21,49
92,15/02/21,7
8,21/04/22,33
46,21/09/21,28
18,10/12/21,80
32,4/02/21,59
34,22/05/21,212
85,9/05/21,83
82,23/06/21,38
65,22/05/22,3
30,13/04/22,38
60,26/09/22,123
72,6/03/21,50
27,23/12/21,17
35,4/06/22,40
29,12/10/21,32
81,1/12/21,12
92,18/05/21,15
82,11/04/22,27
88,5/08/21,48
51,17/01/22,50
88,13/10/21,35
74,18/10/22,28
88,18/04/22,79
96,16/06/21,146
59,12/03/21,60
17,20/05/22,7
95,22/07/22,19
19,17/01/21,65
54,21/09/21,6
40,10/06/21,91
3,6/07/22,19
54,7/09/21,8
81,12/04/22,16
27,6/11/21,32
81,3/10/21,12
37,17/02/22,9
29,5/05/22,10
58,16/10/21,84
47,9/05/22,137
30,12/02/21,16
28,21/07/21,2
35,22/11/22,26
48,20/12/21,11
63,26/01/21,7
56,29/03/22,11
5,21/09/22,16
82,13/05/22,42
17,25/10/21,7
66,22/04/22,6
12,10/12/22,98
42,3/03/21,6
81,21/07/21,14
27,22/03/22,16
46,3/03/21,25
12,30/03/22,66
18,22/12/21,73
84,29/12/21,34
56,4/05/22,11
12,12/03/21,67
77,15/11/22,19
76,30/06/21,67
30,21/07/22,20
37,24/01/22,3
46,15/08/22,20
37,20/02/21,8
73,11/09/21,16
17,16/04/22,46
18,22/03/22,64
89,10/07/21,1
98,4/08/22,253
4,24/12/22,25
31,27/09/22,15
87,5/01/21,1
50,9/02/22,18
28,4/01/22,14
35,25/11/22,52
91,22/07/21,3
59,16/05/22,51
32,31/08/22,54
83,12/01/22,5
82,12/05/22,50
88,9/06/21,33
57,7/06/21,270
8,19/10/22,28
90,14/07/22,13
32,19/08/22,46
44,16/07/21,19
59,26/05/21,58
5,26/08/22,49
23,19/02/21,91
32,2/12/22,31
45,5/05/22,88
62,6/05/22,14
76,20/09/22,53
35,28/06/21,31
95,14/11/21,7
77,12/01/21,17
81,16/01/22,7
19,22/02/21,72
8,10/07/22,28
29,3/12/21,13
11,26/10/22,67
23,11/11/22,66
48,25/03/22,18
74,18/12/22,9
59,2/12/22,51
12,18/05/21,61
3,27/09/22,22
48,13/12/22,11
37,25/03/21,14
58,17/04/22,3
82,11/05/21,27
12,15/01/22,74
49,6/08/22,8
30,10/06/21,10
77,25/06/21,31
50,16/02/22,13
77,20/10/22,34
50,23/09/22,35
81,16/07/22,10
18,23/11/21,48
12,15/09/21,62
5,8/06/22,23
40,4/11/21,95
54,31/05/21,3
4,31/03/22,9
8,15/03/21,16
29,4/04/22,6
46,27/09/21,24
23,15/09/21,39
61,6/11/22,4
92,4/04/21,4
56,11/12/21,30
90,22/07/21,13
22,26/09/22,5
94,9/11/22,22
3,29/05/21,48
23,30/09/21,32
49,5/12/22,14
72,13/05/22,22
89,8/09/21,2
13,19/09/22,5
3,2/09/22,53
95,14/01/21,15
12,23/03/21,60
28,11/08/21,5
88,6/05/21,28
84,12/02/21,21
43,27/12/22,5
5,14/08/21,48
95,5/04/21,10
77,30/01/21,24
50,29/04/21,20
91,22/01/21,3
84,1/05/21,37
29,3/10/22,4
46,14/06/22,21
83,14/05/21,7
76,30/10/21,43
28,28/02/21,3
77,3/10/22,18
13,20/05/22,6
48,23/01/21,27
27,9/03/21,11
89,31/07/22,2
67,2/04/22,5
37,28/08/22,4
43,14/10/22,5
87,25/01/22,5
22,7/12/22,14
56,29/07/22,12
81,2/09/21,8
81,2/03/22,12
81,5/11/21,6
27,9/01/21,20
63,9/07/21,12
77,25/01/22,12
48,28/09/21,9
50,17/07/22,20
84,2/05/22,16
35,28/06/22,27
30,1/02/21,8
22,7/02/22,3
58,27/06/22,2
89,18/02/21,9
48,16/02/22,27
70,27/02/21,2
28,20/06/22,8
77,18/01/21,21
92,2/03/21,19
6,19/05/21,5
13,21/04/22,4
92,19/05/21,16
62,3/02/21,17
27,9/08/21,8
31,24/02/22,7
48,29/09/22,12
3,4/01/22,11
32,29/05/22,20
66,21/12/21,11
84,4/03/21,25
29,5/01/21,7
84,18/07/21,12
90,1/10/22,9
66,7/02/22,1
29,3/06/21,16
72,17/11/21,35
58,10/10/21,9
17,9/03/21,6
54,11/07/21,4
65,26/02/22,12
51,29/04/21,28
90,26/05/22,6
50,9/04/21,31
18,17/05/22,27
91,9/02/22,4
65,10/04/22,8
90,6/12/21,11
83,28/12/22,12
3,24/12/22,13
56,10/04/22,13
83,19/02/22,4
81,12/09/21,8
89,15/09/22,2
73,5/05/21,12
94,14/10/22,7
64,1/12/21,5
91,13/01/21,4
83,21/07/21,9
92,5/03/21,13
74,28/03/22,10
28,21/08/22,6
56,3/01/21,4
48,8/12/22,6
74,26/07/22,20
28,25/10/22,8
84,5/08/22,17
89,10/06/21,2
58,12/08/22,15
75,22/10/22,24
89,7/02/22,7
77,2/02/22,16
23,21/01/21,19
37,27/05/21,11
48,7/10/22,15
73,22/12/22,5
78,30/04/22,8
92,20/08/22,3
83,5/10/21,4
62,9/05/22,18
1,19/07/22,29
30,8/03/21,8
14,8/01/21,5
30,23/04/22,27
90,6/11/21,13
44,29/10/21,5
91,21/02/22,3
65,2/10/21,1
87,15/06/21,4
27,22/04/21,4
58,5/10/21,9
3,16/04/22,29
30,9/02/21,14
58,10/04/22,1
24,14/09/21,5
48,26/02/21,11
28,15/04/21,3
73,14/03/21,5
81,15/02/22,12
31,7/01/22,9
66,30/10/22,4
56,4/06/22,15
27,25/02/22,14
82,2/03/21,27
50,24/05/21,12
83,9/01/21,7
66,9/09/21,4
90,28/09/21,16
56,22/03/21,8
4,21/06/21,5
64,8/05/22,5
77,17/03/21,15
23,6/04/21,26
77,16/08/22,10
3,20/10/21,24
30,4/03/21,15
4,25/06/22,11
22,15/03/21,3
43,12/04/21,3
71,6/09/21,6
28,7/03/22,6
90,19/05/21,9
31,10/02/21,10
13,26/07/21,2
4,17/11/22,7
49,24/11/21,6
36,28/02/22,2
42,3/08/21,9
54,17/05/21,5
44,13/04/21,5
90,4/08/21,10
43,18/06/22,2
78,25/11/21,3
64,2/03/21,3
31,31/03/22,5
78,28/10/21,12
95,11/05/22,10
28,14/07/21,2
43,15/03/21,2
27,23/05/21,3
77,17/05/22,13
28,10/08/21,4
36,22/12/21,2
65,11/08/22,10
99,28/03/21,3
9,7/08/22,2
72,24/05/21,17
36,30/09/22,4
58,27/11/22,10
39,27/07/21,2
43,23/09/22,4
72,7/03/22,14
56,17/01/21,9
66,26/06/22,2
87,2/05/22,4
70,5/05/21,5
61,27/03/21,1
70,17/03/21,6
91,16/03/21,4
84,5/12/22,11
92,4/06/22,3
1,2/05/22,20
22,21/03/22,3
61,24/06/21,2
22,24/02/21,4
83,30/06/22,3
42,11/05/21,4
37,2/07/22,3
37,19/06/21,3
89,26/04/22,11
9,20/03/22,2
22,23/02/22,4
58,21/11/22,8
49,8/07/22,2
61,17/08/21,2
37,21/12/21,4
64,18/11/21,1
13,17/12/21,3
36,11/05/22,1
17,1/09/21,11
95,8/03/21,2
54,17/06/21,9
13,29/10/22,6
83,17/09/21,1
65,8/03/22,2
61,1/08/22,3
89,8/11/22,5
92,23/07/22,4
83,21/04/22,6
90,20/06/22,5
73,1/12/22,2
87,8/11/21,2
89,7/10/22,3
22,9/09/22,3
65,11/07/22,3
22,6/09/21,2
3,31/05/22,12
48,14/01/22,9
81,25/07/21,4
70,6/02/21,2
29,30/03/21,6
13,8/02/21,2
36,16/01/21,2
65,16/02/22,5
36,14/01/22,1
49,6/04/22,4
78,7/02/22,6
64,28/10/21,3
38,12/12/21,1
81,27/07/22,4
31,22/09/21,1
91,28/07/21,5
87,17/03/21,2
89,6/08/21,2
66,5/07/21,3
91,17/03/21,1
99,1/07/21,5
64,18/03/22,2
31,21/04/22,5
89,12/05/22,1
22,8/08/21,1
36,27/02/21,1
91,22/05/21,1
28,29/05/21,4
30,14/02/21,5
87,16/07/21,1
13,15/07/21,2
29,13/03/22,6
53,6/03/21,2
36,12/12/22,3
89,10/04/21,2
89,23/04/22,1
17,9/01/22,2
36,3/09/21,1
24,31/07/21,3
49,8/08/22,2
95,18/03/22,3
48,30/05/22,2
73,26/08/22,1
14,23/02/21,1
65,28/06/21,3
89,31/10/22,2
54,14/06/21,5
22,29/07/21,1
49,6/11/22,2
39,4/09/21,2
80,9/01/22,2
36,14/09/22,1
89,29/05/22,1
38,12/06/22,1
59,27/03/22,1
43,16/12/22,1
42,11/04/21,1
27,28/11/22,2
24,3/06/21,3
38,30/01/21,1
17,30/08/21,1
64,11/05/21,1
80,29/06/22,1
27,22/11/21,2
87,28/03/21,1
2,24/02/22,499
40,31/03/22,92
21,24/11/22,426
26,20/07/22,153
11,4/01/21,70
40,22/04/21,90
34,9/04/22,264
98,21/05/22,461
20,12/01/22,1289
86,18/07/22,1603
2,13/03/22,369
16,5/02/21,847
2,25/11/22,583
45,5/10/22,80
56,21/05/21,12
68,8/09/22,1467
100,19/07/21,2129
76,17/12/21,66
3,15/10/21,69
23,5/01/22,56
34,6/10/22,266
57,30/03/21,490
100,16/11/21,2070
57,22/02/21,320
100,18/08/22,1516
68,18/07/22,1393
35,20/03/21,47
11,9/10/22,84
21,30/06/22,411
53,15/07/22,238
16,9/09/22,690
11,17/09/22,109
53,26/12/21,927
19,20/06/22,65
41,11/08/22,163
100,23/02/22,1882
41,14/04/21,377
68,7/11/21,1433
47,16/04/22,493
20,30/11/21,1095
53,28/04/21,170
100,12/02/21,2351
2,5/06/22,509
2,13/07/21,693
30,3/11/22,20
12,27/03/22,79
57,28/11/22,454
100,13/08/21,2536
86,25/11/21,1845
86,13/07/22,1803
47,19/03/21,170
68,23/12/21,2000
34,17/05/22,237
98,15/09/22,266
21,8/09/21,430
68,13/06/22,1364
41,12/03/22,253
88,10/10/22,88
40,18/10/21,172
45,13/08/22,82
38,20/06/22,1309
78,24/12/22,21
68,9/08/22,1405
45,26/10/22,80
100,24/01/22,1643
84,5/02/22,26
41,18/08/21,133
62,24/05/21,18
86,24/06/21,1921
34,8/06/22,259
44,5/04/21,113
29,17/02/21,41
57,5/05/21,459
68,15/09/22,1514
2,15/11/22,654
16,5/09/21,585
2,13/09/22,564
10,13/03/21,378
12,9/06/22,69
53,5/02/21,240
15,1/11/22,1722
100,26/08/22,1805
7,29/03/21,68
66,5/01/22,18
51,25/04/21,68
97,19/06/21,135
68,26/02/21,1150
86,10/12/22,1986
15,23/12/22,2359
20,28/10/21,1199
100,24/12/22,2047
19,30/10/21,302
10,17/09/21,306
86,7/07/22,1345
20,22/10/22,1334
98,6/12/22,194
38,29/04/22,309
86,13/05/22,1619
86,26/08/22,1744
1,8/07/22,81
97,11/02/21,103
47,11/02/21,178
21,12/11/21,391
72,7/04/22,41
19,19/06/22,47
96,10/03/21,141
10,3/11/21,521
16,10/06/21,738
59,26/11/21,53
86,27/02/22,1524
53,3/01/22,184
53,23/04/22,288
86,15/09/22,1813
41,19/10/21,115
38,4/11/21,415
98,30/12/22,428
100,14/04/21,2491
41,20/03/22,194
20,24/02/22,1157
68,16/10/22,1938
10,20/12/22,294
30,19/08/22,17
53,28/12/22,365
96,18/08/21,88
38,9/09/21,409
12,14/11/22,71
20,15/11/22,1242
62,13/09/22,22
16,3/04/22,515
45,18/08/22,75
57,16/06/22,505
51,25/05/21,48
23,20/11/21,274
38,1/12/21,903
96,23/08/22,148
46,30/08/22,30
2,10/11/21,664
26,24/08/22,185
23,23/06/22,42
57,28/01/21,411
57,7/03/21,214
38,5/03/21,408
94,6/03/21,80
16,29/07/21,705
15,23/11/21,1545
86,30/12/21,1936
96,7/04/21,163
40,22/10/22,241
15,22/08/22,1112
18,1/01/22,282
16,29/08/21,526
21,16/04/22,296
18,25/01/21,80
86,24/05/21,1823
53,8/08/21,253
38,13/09/21,539
69,17/09/22,5
38,7/03/22,720
44,19/12/21,38
47,12/09/21,233
15,15/05/22,1233
8,26/11/22,67
57,13/04/22,504
34,13/03/22,244
98,2/01/22,221
68,15/01/21,1358
20,10/03/21,1236
35,26/06/21,56
60,1/03/21,217
10,20/07/22,418
26,23/07/21,182
21,19/07/21,343
84,9/01/21,23
53,2/10/22,307
16,19/08/22,712
97,26/01/21,140
19,14/02/22,76
66,7/08/21,37
16,14/12/21,640
5,16/10/22,43
84,19/11/21,26
77,7/06/21,26
10,18/06/21,329
10,29/09/22,260
10,19/09/21,251
97,14/10/21,113
40,15/01/22,284
98,30/01/21,473
77,11/12/21,71
72,19/05/21,18
97,30/01/21,113
100,18/04/22,1433
76,2/09/22,51
45,10/10/21,59
16,11/04/21,595
86,28/02/21,1640
60,17/08/22,227
95,3/03/22,11
40,4/01/22,92
21,28/04/21,485
21,5/07/21,325
53,29/06/22,156
20,21/02/22,968
1,4/11/22,136
2,22/02/22,496
98,16/02/22,235
30,13/09/22,26
96,31/01/22,192
21,11/03/21,422
26,8/06/21,184
60,9/02/21,210
20,23/11/21,1167
98,23/10/22,287
71,11/07/21,11
18,9/01/21,205
40,19/02/21,146
38,27/07/22,375
38,27/01/22,461
16,28/08/22,549
85,2/03/22,107
21,28/02/22,362
57,10/09/22,409
11,5/04/21,68
21,7/04/22,387
34,11/04/21,219
76,7/06/22,57
2,25/07/22,431
1,14/12/22,112
59,8/03/22,61
83,13/02/21,12
41,5/05/22,125
15,24/09/21,1201
34,20/03/21,197
93,4/03/21,10
21,20/04/21,377
53,15/12/21,367
85,31/03/21,129
26,13/06/22,56
68,11/03/22,1068
88,3/04/22,92
60,2/09/21,174
97,18/11/22,128
10,16/09/22,318
31,16/07/22,22
5,24/07/22,40
10,21/04/21,483
59,29/09/21,60
65,31/01/22,5
11,18/03/22,121
16,23/08/21,499
10,24/03/22,232
32,24/04/21,47
41,27/09/22,166
61,7/06/22,3
76,27/04/21,72
21,28/10/21,431
50,25/03/22,29
97,13/06/22,70
40,1/10/22,292
97,21/06/22,111
44,15/01/21,98
2,3/01/22,433
12,13/08/21,69
10,4/09/22,274
88,10/11/22,104
5,6/03/21,30
98,20/04/22,260
47,17/05/21,113
12,21/03/21,61
15,9/01/22,1146
78,6/03/22,6
74,29/05/21,96
16,11/06/21,695
34,9/05/22,225
59,3/08/21,56
40,1/12/22,81
76,18/12/21,53
57,14/11/22,431
18,6/01/22,174
34,13/07/22,267
13,22/11/22,4
70,23/03/21,3
41,2/10/22,134
96,27/04/21,177
45,10/06/22,120
76,13/04/22,55
72,18/12/22,54
50,9/01/22,18
47,11/08/22,128
32,12/12/21,27
16,13/12/21,483
96,16/02/21,238
7,8/04/21,77
47,17/11/21,171
10,7/04/22,281
7,25/03/21,109
79,12/01/21,33
45,15/06/22,76
1,6/07/21,36
21,8/02/21,299
41,23/07/21,134
16,15/05/22,558
45,21/07/22,67
7,27/01/21,66
18,27/09/21,44
96,20/01/21,171
59,17/02/22,50
82,3/03/22,30
95,18/12/21,16
26,8/12/22,115
82,15/10/21,45
92,25/06/21,14
32,4/04/22,35
60,7/11/22,181
56,25/02/21,19
51,21/10/22,74
21,13/04/21,412
10,6/10/22,254
40,12/12/21,69
98,5/05/21,219
35,16/07/22,40
19,6/06/22,56
94,23/11/22,39
82,12/02/22,78
98,27/12/21,211
40,30/04/21,153
2,14/05/22,571
18,29/11/22,70
45,25/02/21,60
45,6/01/21,66
59,19/04/22,68
23,15/08/21,37
18,22/05/21,77
35,28/03/21,49
97,2/12/21,166
8,25/08/22,22
26,25/07/22,111
18,13/07/21,59
83,14/06/21,1
7,13/04/21,91
79,13/06/21,40
40,9/04/21,177
72,14/10/21,57
34,20/12/22,322
41,5/09/21,45
8,30/07/21,43
72,14/01/21,50
12,13/10/21,73
83,28/10/21,4
11,19/07/21,72
45,30/06/21,58
47,5/03/21,168
19,21/01/21,113
64,18/08/22,8
51,22/10/22,63
47,6/01/21,192
5,7/01/22,51
56,20/12/21,38
59,27/09/22,64
53,7/02/21,201
7,25/01/21,70
94,24/07/21,10
44,5/10/21,14
74,13/08/22,63
88,13/04/21,37
82,31/05/21,21
34,21/07/21,229
44,10/12/22,53
10,2/04/21,296
21,24/08/21,194
47,4/05/22,137
84,28/09/21,26
42,13/03/21,19
1,28/10/21,45
27,22/04/22,7
23,31/10/21,26
7,30/06/21,50
29,9/04/22,36
73,12/11/22,30
98,19/12/21,234
35,12/08/21,57
29,14/06/22,14
11,12/10/21,82
88,15/10/22,109
12,14/01/21,76
59,5/01/22,76
84,22/09/21,23
79,6/02/21,47
3,23/12/21,41
26,21/09/22,169
64,14/01/22,2
50,25/01/22,16
40,29/10/21,138
8,12/02/21,51
62,10/05/22,17
18,15/09/22,136
31,21/12/22,18
47,24/05/21,129
88,26/01/22,40
4,18/09/22,21
19,12/06/22,66
66,27/03/21,26
85,15/02/21,53
41,13/04/21,136
58,9/01/22,7
35,6/02/21,37
49,23/10/22,32
95,2/10/22,12
40,23/06/21,200
8,10/05/21,15
23,21/10/22,66
35,14/09/22,37
81,5/04/22,6
83,3/02/21,11
54,27/03/21,33
34,3/06/22,297
93,3/06/21,10
76,14/10/21,55
51,4/04/21,68
8,29/12/22,35
57,13/08/21,355
34,8/11/21,280
83,5/01/21,15
26,6/05/21,156
62,15/07/21,23
62,27/08/22,29
31,1/11/22,43
58,11/09/22,11
8,26/03/22,73
89,5/07/21,6
77,22/07/21,38
85,5/04/21,82
5,4/10/22,20
59,18/05/21,48
51,26/04/21,29
59,21/11/22,59
75,30/12/22,14
8,25/02/21,15
72,4/05/22,26
65,13/10/22,6
49,27/11/21,35
50,1/12/22,30
1,8/09/22,50
17,4/12/22,4
23,20/09/22,53
41,3/12/21,200
45,29/06/21,49
1,3/11/21,29
51,15/07/21,39
54,14/08/21,39
9,20/08/22,2
31,9/10/22,35
19,4/03/22,144
82,7/10/21,39
35,29/04/21,58
75,11/04/21,11
42,18/01/21,3
88,21/02/22,51
72,4/10/21,32
32,28/10/21,34
71,6/08/21,19
88,2/11/22,82
84,25/02/22,20
48,25/05/22,13
97,5/12/21,89
64,15/03/22,3
90,9/04/22,22
22,2/01/22,14
13,1/04/22,4
12,17/03/22,67
90,15/06/21,10
81,10/07/22,16
50,15/03/21,17
72,30/06/21,26
50,30/11/22,20
45,2/07/22,94
1,20/01/21,31
76,6/12/21,74
44,18/04/22,71
62,22/05/21,19
62,23/03/22,11
90,1/11/21,10
76,28/09/22,62
8,4/10/21,16
40,9/09/21,83
59,3/04/21,40
84,10/06/22,30
1,8/05/22,60
27,16/08/21,6
95,5/07/21,8
35,24/01/22,27
88,7/02/21,45
58,1/09/21,5
66,15/07/21,2
18,15/12/22,82
84,15/05/21,47
35,1/04/22,41
51,14/12/22,48
95,2/03/22,11
32,14/02/21,52
35,11/01/22,33
59,26/10/22,77
13,11/04/21,12
63,27/06/21,6
84,4/08/21,22
72,30/06/22,23
37,18/05/21,13
59,23/02/21,64
5,13/06/22,11
32,14/05/21,65
41,29/08/21,31
82,22/01/21,52
12,7/08/22,62
29,10/03/22,13
84,24/05/21,9
51,29/05/21,60
24,1/07/21,9
17,5/10/21,19
61,28/04/21,1
95,9/12/22,17
28,15/10/22,8
66,16/11/21,13
88,9/10/21,60
11,23/01/21,94
12,11/05/21,68
76,11/11/22,53
91,6/09/22,2
1,19/09/22,28
13,31/10/21,4
18,25/02/21,44
37,14/02/22,13
44,24/02/22,18
44,13/11/21,9
90,1/11/22,8
59,11/10/21,53
3,19/11/22,36
29,4/12/21,38
46,30/03/21,43
62,24/06/21,11
22,26/02/21,3
84,5/08/21,22
23,9/11/21,11
77,2/11/22,24
12,16/03/22,54
4,6/01/22,19
30,18/07/22,13
75,31/12/22,10
35,21/08/22,29
50,17/06/22,23
3,14/07/22,50
5,23/04/21,34
12,8/08/22,46
58,17/06/21,4
77,19/06/22,15
50,21/12/21,26
95,31/03/22,13
84,20/03/21,39
81,18/08/21,6
95,25/05/21,19
